name,begin,length,end,BLAST,BLAST score,refseq,reverse complement,polymerase type,polymerase type support,polymerase subtype,polymerase subtype support,capsid type,capsid type support,capsid subtype,capsid subtype support
MT759584.1,0,7728,7728,Caliciviridae Vesivirus Feline calicivirus,76.26854,NC_001481,FALSE,,,,,,,,
MZ325555.1,0,5552,5552,Caliciviridae Sapovirus GXII,83.55251,KX000385,FALSE,,,,,,,,
MZ325554.1,0,5552,5552,Caliciviridae Sapovirus GXII,83.48045,KX000385,FALSE,,,,,,,,
MZ325553.1,0,5540,5552,Caliciviridae Sapovirus GXII,83.771614,KX000385,FALSE,,,,,,,,
MZ325552.1,0,5552,5552,Caliciviridae Sapovirus GXII,84.0598,KX000385,FALSE,,,,,,,,
MZ325551.1,0,5552,5552,Caliciviridae Sapovirus GXII,84.07781,KX000385,FALSE,,,,,,,,
MZ325550.1,0,5552,5552,Caliciviridae Sapovirus GXII,84.095825,KX000385,FALSE,,,,,,,,
MZ325549.1,0,5552,5552,Caliciviridae Sapovirus GXII,84.13184,KX000385,FALSE,,,,,,,,
MZ325548.1,0,5552,5552,Caliciviridae Sapovirus GXII,84.13184,KX000385,FALSE,,,,,,,,
MZ325547.1,0,5552,5552,Caliciviridae Sapovirus GXII,84.11383,KX000385,FALSE,,,,,,,,
MZ325546.1,0,5552,5552,Caliciviridae Sapovirus GXII,84.18588,KX000385,FALSE,,,,,,,,
MZ325545.1,553,4512,5062,Caliciviridae Norovirus GIV,71.243416,NC_029647,FALSE,,,,,,,,
MZ325544.1,553,4512,5062,Caliciviridae Norovirus GIV,71.28392,NC_029647,FALSE,,,,,,,,
MZ325543.1,553,4512,5062,Caliciviridae Norovirus GIV,71.28392,NC_029647,FALSE,,,,,,,,
MZ325542.1,553,4512,5062,Caliciviridae Norovirus GIV,70.576385,NC_029647,FALSE,,,,,,,,
MZ325541.1,553,4512,5062,Caliciviridae Norovirus GIV,70.33454,NC_029647,FALSE,,,,,,,,
MZ325540.1,553,4512,5062,Caliciviridae Norovirus GIV,70.45546,NC_029647,FALSE,,,,,,,,
MW305721.1,77,7459,7533,Caliciviridae Norovirus GII,87.450775,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305720.1,35,7498,7533,Caliciviridae Norovirus GII,76.45703,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MW305719.1,41,7494,7532,Caliciviridae Norovirus GII,86.91045,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305718.1,77,7460,7534,Caliciviridae Norovirus GII,86.629005,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305717.1,35,7498,7533,Caliciviridae Norovirus GII,76.40764,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MW305716.1,35,7498,7533,Caliciviridae Norovirus GII,76.50642,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MW305715.1,35,7498,7533,Caliciviridae Norovirus GII,76.52289,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MW305714.1,35,7423,7461,Caliciviridae Norovirus GII,76.31839,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MW305713.1,77,7456,7530,Caliciviridae Norovirus GII,87.22822,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305712.1,35,7459,7494,Caliciviridae Norovirus GII,80.88551,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MW305711.1,35,7459,7494,Caliciviridae Norovirus GII,80.90203,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MW305710.1,77,7459,7533,Caliciviridae Norovirus GII,87.69047,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305709.1,73,7463,7533,Caliciviridae Norovirus GII,87.667015,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305708.1,35,7520,7555,Caliciviridae Norovirus GII,76.12369,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305707.1,77,7459,7533,Caliciviridae Norovirus GII,87.3823,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305706.1,35,7459,7494,Caliciviridae Norovirus GII,81.01768,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MW305689.1,41,7494,7535,Caliciviridae Norovirus GII,87.85349,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305688.1,41,7494,7535,Caliciviridae Norovirus GII,87.83646,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305685.1,41,7494,7535,Caliciviridae Norovirus GII,87.83646,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305684.1,41,7494,7535,Caliciviridae Norovirus GII,87.80238,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305683.1,41,7494,7535,Caliciviridae Norovirus GII,87.785355,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305682.1,107,7440,7553,Caliciviridae Norovirus GII,85.17034,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305681.1,41,7494,7535,Caliciviridae Norovirus GII,87.80238,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305680.1,36,7492,7534,Caliciviridae Norovirus GII,85.216965,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305678.1,35,7423,7461,Caliciviridae Norovirus GII,76.28543,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MW305677.1,72,7464,7533,Caliciviridae Norovirus GII,87.70787,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305676.1,35,7488,7518,Caliciviridae Norovirus GII,85.43197,NC_029646,FALSE,GII.P33 (GII.Pg),100.0,,,GII.12,100.0,,
MW305675.1,73,7463,7533,Caliciviridae Norovirus GII,87.605,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305674.1,41,7494,7535,Caliciviridae Norovirus GII,87.81942,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305561.1,41,7514,7558,Caliciviridae Norovirus GII,87.16577,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305560.1,35,7520,7561,Caliciviridae Norovirus GII,75.803246,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305559.1,41,7515,7559,Caliciviridae Norovirus GII,87.20588,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305558.1,35,7520,7561,Caliciviridae Norovirus GII,75.720436,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305557.1,35,7496,7537,Caliciviridae Norovirus GII,75.74404,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305556.1,41,7515,7559,Caliciviridae Norovirus GII,87.19251,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305555.1,41,7528,7569,Caliciviridae Norovirus GII,92.72558,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305554.1,41,7515,7559,Caliciviridae Norovirus GII,87.179146,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305553.1,35,7496,7537,Caliciviridae Norovirus GII,75.720436,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305551.1,41,7515,7559,Caliciviridae Norovirus GII,87.12567,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305550.1,41,7503,7541,Caliciviridae Norovirus GII,86.83002,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MW305549.1,41,7515,7559,Caliciviridae Norovirus GII,87.179146,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305548.1,35,7525,7566,Caliciviridae Norovirus GII,75.81981,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305547.1,41,7529,7573,Caliciviridae Norovirus GII,93.99655,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305546.1,35,7520,7558,Caliciviridae Norovirus GII,83.94864,NC_029646,FALSE,GII.P4,100.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
MW305529.1,41,7528,7572,Caliciviridae Norovirus GII,92.960556,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305528.1,35,7525,7566,Caliciviridae Norovirus GII,84.938965,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MW305526.1,53,7459,7509,Caliciviridae Norovirus GII,73.86429,NC_029646,FALSE,GII.PNA2,100.0,,,GII.NA2,100.0,,
MW305525.1,35,7520,7555,Caliciviridae Norovirus GII,85.46413,NC_029646,FALSE,GII.P4,100.0,US95_96,71.0,GII.4,100.0,Osaka_2007,98.0
MW305524.1,35,7520,7555,Caliciviridae Norovirus GII,85.600136,NC_029646,FALSE,GII.P4,100.0,US95_96,84.0,GII.4,100.0,Osaka_2007,92.0
MW305523.1,41,7528,7572,Caliciviridae Norovirus GII,94.15376,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MW305522.1,35,7484,7519,Caliciviridae Norovirus GII,81.317566,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MW305521.1,35,7520,7555,Caliciviridae Norovirus GII,85.17511,NC_029646,FALSE,GII.P4,100.0,US95_96,86.0,GII.4,100.0,Osaka_2007,98.0
MW305520.1,41,7475,7515,Caliciviridae Norovirus GII,87.74778,NC_029646,FALSE,GII.P7,100.0,,,GII.9,100.0,,
MW305519.1,41,7493,7531,Caliciviridae Norovirus GII,87.3189,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305518.1,41,7493,7531,Caliciviridae Norovirus GII,87.28481,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MW305517.1,32,7487,7510,Caliciviridae Norovirus GII,76.050766,NC_029646,FALSE,GII.P13,100.0,,,GII.17,100.0,,
MW305516.1,41,7452,7492,Caliciviridae Norovirus GII,87.67943,NC_029646,FALSE,GII.P7,100.0,,,GII.9,100.0,,
MW305515.1,35,7525,7566,Caliciviridae Norovirus GII,84.90753,NC_029646,FALSE,GII.P4,99.0,Den_Haag_2006b,100.0,GII.4,100.0,Den_Haag_2006b,100.0
MW305514.1,41,7459,7499,Caliciviridae Norovirus GII,87.74778,NC_029646,FALSE,GII.P7,100.0,,,GII.9,100.0,,
MT437189.1,19,7607,7623,Caliciviridae Vesivirus Feline calicivirus,76.455894,NC_001481,FALSE,,,,,,,,
MT437188.1,19,7612,7625,Caliciviridae Vesivirus Feline calicivirus,76.60273,NC_001481,FALSE,,,,,,,,
MT465747.1,5313,2008,7321,Caliciviridae Vesivirus Feline calicivirus,76.83109,NC_001481,FALSE,,,,,,,,
MT465746.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,76.83109,NC_001481,FALSE,,,,,,,,
MT465745.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,75.934235,NC_001481,FALSE,,,,,,,,
MT465744.1,5313,2007,7320,Caliciviridae Vesivirus Feline calicivirus,76.33284,NC_001481,FALSE,,,,,,,,
MT465743.1,5313,2010,7320,Caliciviridae Vesivirus Feline calicivirus,76.268654,NC_001481,FALSE,,,,,,,,
MT465742.1,5313,2010,7320,Caliciviridae Vesivirus Feline calicivirus,76.2189,NC_001481,FALSE,,,,,,,,
BK038359.1,900,2485,3382,Caliciviridae Norovirus GI,69.73843,NC_001959,FALSE,,,,,,,,
MT434995.1,0,7443,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,85.1001,NC_001543,FALSE,,,,,,,,
MZ279714.1,10,7504,7511,Caliciviridae Norovirus GII,85.75648,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.17,100.0,,
MZ279713.1,10,7504,7499,Caliciviridae Norovirus GII,83.692566,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.17,100.0,,
MZ272475.1,6,7505,7511,Caliciviridae Norovirus GII,87.97629,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MZ272053.1,6,7505,7511,Caliciviridae Norovirus GII,88.01016,NC_029646,FALSE,GII.P7,100.0,,,GII.14,100.0,,
MZ268408.1,0,7494,7497,Caliciviridae Norovirus GII,76.405045,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MZ268407.1,4,7450,7457,Caliciviridae Norovirus GII,76.38957,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MZ268406.1,-32,7515,7468,Caliciviridae Norovirus GII,70.10383,NC_029646,FALSE,GII.P40,100.0,,,GII.5,100.0,,
MZ227265.1,0,7701,7692,Caliciviridae Norovirus GI,73.81812,NC_001959,FALSE,GI.P11 (GI.Pb),100.0,,,GI.6,100.0,,
MZ227264.1,0,7706,7697,Caliciviridae Norovirus GI,73.81812,NC_001959,FALSE,GI.P11 (GI.Pb),100.0,,,GI.6,100.0,,
MZ223426.1,0,7703,7697,Caliciviridae Norovirus GI,74.31222,NC_001959,FALSE,GI.P2,100.0,,,GI.2,100.0,,
MZ223425.1,4,7688,7686,Caliciviridae Norovirus GI,74.34325,NC_001959,FALSE,GI.P2,100.0,,,GI.2,100.0,,
MZ220330.1,4,7659,7663,Caliciviridae Norovirus GI,84.90196,NC_001959,FALSE,GI.P1,100.0,,,GI.1,100.0,,
MZ215728.1,-18,7681,7648,Caliciviridae Norovirus GI,71.38441,NC_001959,FALSE,GI.P9,100.0,,,GI.9,100.0,,
MZ215727.2,-14,7644,7606,Caliciviridae Norovirus GI,71.41643,NC_001959,FALSE,GI.P7,100.0,,,GI.7,100.0,,
MZ265480.1,6,7514,7523,Caliciviridae Norovirus GII,87.93034,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MZ265418.1,6,7531,7537,Caliciviridae Norovirus GII,93.3971,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
LC549552.1,4416,3080,7496,Caliciviridae Sapovirus GIV,94.90037,DQ366346,FALSE,,,,,,,,
LC549551.1,4292,3150,7427,Caliciviridae Sapovirus GI,73.53417,NC_006269,FALSE,,,,,GI.3,100.0,,
LC549550.1,4399,3029,7428,Caliciviridae Sapovirus GI,93.756195,NC_006269,FALSE,,,,,GI.1,100.0,,
LC549549.1,4576,2857,7433,Caliciviridae Sapovirus GI,91.22191,NC_006269,FALSE,,,,,GI.1,100.0,,
LC549548.1,4398,2879,7279,Caliciviridae Sapovirus GII,74.29663,NC_006554,FALSE,,,,,GII.1,100.0,,
LC549546.1,4573,2871,7443,Caliciviridae Sapovirus GI,93.94257,NC_006269,FALSE,,,,,GI.1,100.0,,
LC549545.1,4413,3088,7504,Caliciviridae Sapovirus GII,91.250404,NC_006554,FALSE,,,,,GII.3,100.0,,
LC549544.1,4572,2871,7443,Caliciviridae Sapovirus GI,91.32725,NC_006269,FALSE,,,,,GI.1,100.0,,
LC549543.1,4572,2872,7444,Caliciviridae Sapovirus GI,91.25703,NC_006269,FALSE,,,,,GI.1,100.0,,
LC549542.1,4407,3040,7447,Caliciviridae Sapovirus GIV,94.84848,DQ366346,FALSE,,,,,,,,
LC549541.1,4572,2868,7440,Caliciviridae Sapovirus GI,91.15169,NC_006269,FALSE,,,,,GI.1,100.0,,
LC549540.1,4573,2868,7441,Caliciviridae Sapovirus GI,91.27846,NC_006269,FALSE,,,,,GI.1,100.0,,
LC549539.1,4399,3075,7476,Caliciviridae Sapovirus GII,73.86748,NC_006554,FALSE,,,,,GII.1,100.0,,
LC549538.1,4400,3059,7461,Caliciviridae Sapovirus GII,73.69844,NC_006554,FALSE,,,,,GII.1,100.0,,
LC549537.1,4411,3064,7469,Caliciviridae Sapovirus GI,76.75545,NC_006269,FALSE,,,,,GI.2,100.0,,
LC549536.1,4411,3064,7469,Caliciviridae Sapovirus GI,77.05811,NC_006269,FALSE,,,,,GI.2,100.0,,
MW559992.1,4,7439,7449,Caliciviridae Norovirus GII,84.63811,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MW559991.1,4,7443,7453,Caliciviridae Norovirus GII,84.44116,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MW559990.1,4,7443,7447,Caliciviridae Norovirus GII,85.228424,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MT829254.1,4853,2176,7032,Caliciviridae Lagovirus unclassified,80.48669,NC_011704,FALSE,,,,,,,,
MT293133.1,,5160,,Unassigned,67.60563,,FALSE,,,,,,,,
MT833874.1,18,7026,7044,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,87.57472,NC_001543,FALSE,,,,,,,,
MW194928.1,24,7405,7432,Caliciviridae Lagovirus unclassified,84.427795,NC_011704,FALSE,,,,,,,,
LC597134.1,2137,4940,7083,Caliciviridae Norovirus GII,76.53543,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
LC597133.1,15,7545,7566,Caliciviridae Norovirus GII,75.64061,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
LC597132.1,0,7586,7586,Caliciviridae Norovirus GII,89.778076,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
LC597131.1,18,7497,7518,Caliciviridae Norovirus GII,87.68841,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
LC597130.1,21,7489,7519,Caliciviridae Norovirus GII,85.10568,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
LC597129.1,4,7501,7514,Caliciviridae Norovirus GII,85.14738,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
LC597128.1,18,7487,7514,Caliciviridae Norovirus GII,85.12956,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
LC597127.1,5,7566,7580,Caliciviridae Norovirus GII,85.177864,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
LC597126.1,10,7510,7523,Caliciviridae Norovirus GII,76.2022,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MT678697.1,3571,3160,6731,Caliciviridae Norovirus GII,85.192955,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MT678696.1,3571,3160,6731,Caliciviridae Norovirus GII,85.151,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MT678695.1,3571,3160,6731,Caliciviridae Norovirus GII,85.36073,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MT678694.1,3571,3160,6731,Caliciviridae Norovirus GII,85.2349,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MT678693.1,3571,3160,6731,Caliciviridae Norovirus GII,85.318794,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MW018367.1,0,7383,7382,Caliciviridae Norovirus GV,87.90465,NC_008311,FALSE,,,,,,,,
MN912824.1,-183,7866,7680,Caliciviridae Norovirus GIV,71.238266,NC_029647,FALSE,,,,,,,,
LC369231.1,10,7551,7555,Caliciviridae Norovirus GII,75.65843,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369230.1,10,7551,7555,Caliciviridae Norovirus GII,75.74023,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369229.1,10,7551,7555,Caliciviridae Norovirus GII,75.72387,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369228.1,10,7618,7622,Caliciviridae Norovirus GII,75.72387,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369227.1,10,7565,7569,Caliciviridae Norovirus GII,75.83838,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369225.1,12,7549,7555,Caliciviridae Norovirus GII,75.89592,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369224.1,12,7554,7560,Caliciviridae Norovirus GII,75.8141,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369221.1,14,7527,7535,Caliciviridae Norovirus GII,75.822556,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369220.1,14,7560,7568,Caliciviridae Norovirus GII,75.75708,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC369219.1,0,7562,7556,Caliciviridae Norovirus GII,75.82884,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN897760.1,3146,4449,7589,Caliciviridae Norovirus GIV,69.031075,NC_029647,FALSE,,,,,,,,
MN897759.1,3146,4451,7591,Caliciviridae Norovirus GIV,68.77514,NC_029647,FALSE,,,,,,,,
MN897758.1,3146,4448,7588,Caliciviridae Norovirus GIV,69.031075,NC_029647,FALSE,,,,,,,,
MN897757.1,3146,4451,7591,Caliciviridae Norovirus GIV,68.957954,NC_029647,FALSE,,,,,,,,
MT232050.1,0,7560,7566,Caliciviridae Norovirus GII,85.140236,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MT586027.1,0,7443,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,85.04635,NC_001543,FALSE,,,,,,,,
MN853661.1,9,7437,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,85.14185,NC_001543,FALSE,,,,,,,,
MN853660.1,9,7437,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,85.16875,NC_001543,FALSE,,,,,,,,
MN853659.1,9,7438,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,85.38586,NC_001543,FALSE,,,,,,,,
MN853658.1,9,7428,7437,Caliciviridae Lagovirus Rabbit hemorrhagic disease virus,89.10878,NC_001543,FALSE,,,,,,,,
MW009071.1,12,7545,7563,Caliciviridae Norovirus GII,84.82906,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MW009070.1,10,7561,7577,Caliciviridae Norovirus GII,84.5303,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,95.0,GII.4,100.0,Sydney_2012,100.0
MT755733.1,0,7557,7557,Caliciviridae Norovirus GII,89.23594,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MT010299.1,220,7263,7477,Caliciviridae Norovirus GII,75.4349,NC_029646,FALSE,GII.P15,100.0,,,GIX.1 (GII.15),100.0,,
MT010298.1,220,7263,7477,Caliciviridae Norovirus GII,75.36462,NC_029646,FALSE,GII.P15,100.0,,,GIX.1 (GII.15),100.0,,
MT008460.1,157,7467,7618,Caliciviridae Norovirus GI,72.23386,NC_001959,FALSE,GI.P12 (GI.Pc),100.0,,,GI.5,100.0,,
MT008459.1,-8,7660,7631,Caliciviridae Norovirus GI,71.16136,NC_001959,FALSE,GI.P7,99.0,,,GI.7,100.0,,
MT008458.1,8,7613,7618,Caliciviridae Norovirus GI,72.2973,NC_001959,FALSE,GI.P12 (GI.Pc),100.0,,,GI.5,100.0,,
MT526277.1,-16,7680,7640,Caliciviridae Norovirus GI,70.73418,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,93.0,,
MT526276.1,-17,7684,7643,Caliciviridae Norovirus GI,70.75105,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,94.0,,
MN461476.1,33,7440,7476,Caliciviridae Sapovirus GII,89.77563,NC_006554,FALSE,,,,,GII.3,100.0,,
MN461475.1,42,7421,7466,Caliciviridae Sapovirus GII,90.12662,NC_006554,FALSE,,,,,GII.3,100.0,,
MN045200.1,4387,2230,6620,Caliciviridae Norovirus GII,74.05907,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045199.1,4435,2182,6620,Caliciviridae Norovirus GII,73.19833,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045198.1,4330,2374,6707,Caliciviridae Norovirus GII,73.31839,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045197.1,4315,2389,6707,Caliciviridae Norovirus GII,73.818794,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045196.1,2614,4003,6620,Caliciviridae Norovirus GII,75.85715,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045195.1,2638,4066,6707,Caliciviridae Norovirus GII,75.89183,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045194.1,2638,3976,6617,Caliciviridae Norovirus GII,75.86306,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045193.1,2644,3973,6620,Caliciviridae Norovirus GII,75.90083,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045192.1,2614,4090,6704,Caliciviridae Norovirus GII,76.77554,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN045191.1,2626,4078,6707,Caliciviridae Norovirus GII,75.774086,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN794218.1,26,7419,7451,Caliciviridae Sapovirus GII,73.98718,NC_006554,FALSE,,,,,GII.4,100.0,,
MN794217.1,26,7460,7489,Caliciviridae Sapovirus GII,74.19179,NC_006554,FALSE,,,,,GII.1,100.0,,
MN922703.1,4663,2293,6953,Caliciviridae Norovirus GI,73.540855,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922702.1,4663,2293,6953,Caliciviridae Norovirus GI,73.605705,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922701.1,4663,2290,6950,Caliciviridae Norovirus GI,72.1166,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,100.0,,
MN922700.1,4663,2293,6953,Caliciviridae Norovirus GI,73.67056,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922699.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922698.1,4663,2293,6953,Caliciviridae Norovirus GI,73.86511,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922697.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922695.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922694.1,4663,2290,6950,Caliciviridae Norovirus GI,72.17997,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,100.0,,
MN922692.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922691.1,4663,2293,6953,Caliciviridae Norovirus GI,73.67056,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922690.1,4663,2293,6953,Caliciviridae Norovirus GI,73.99481,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922689.1,4663,2293,6953,Caliciviridae Norovirus GI,73.67056,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922669.1,4663,2293,6953,Caliciviridae Norovirus GI,73.67056,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922668.1,4663,2293,6953,Caliciviridae Norovirus GI,73.73541,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MN922667.1,4663,2293,6953,Caliciviridae Norovirus GI,73.92996,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
